MSTRG.38.1	5364.9781949181	11.3751932834513	2.04714985754615	5.55660018807142	2.75079857582205e-08	5.83169298074274e-06
MSTRG.83.1	950.811793515269	10.2003153718456	2.19964337299711	4.63725870159907	3.53060405211841e-06	0.000374244029524551
MSTRG.28.1	5777.35771776859	8.80070499096385	2.04282317783192	4.30810903580219	1.64656214220935e-05	0.000703813759225439
MSTRG.72.1	769.100631609029	9.07460909336714	2.07368619911242	4.37607633076366	1.20834714319692e-05	0.000703813759225439
NM_023785	398.151052042846	-10.0545678394728	2.33484059060422	-4.30631876108972	1.65993811138075e-05	0.000703813759225439
MSTRG.129.1	442.018738912973	9.32507496302815	2.20747973777442	4.22430829305355	2.39675770602005e-05	0.000846854389460416
MSTRG.86.1	394.852979845992	8.70616600496147	2.10747821042804	4.13108233427154	3.6105922366236e-05	0.00109349364880601
MSTRG.70.2	612.800082029497	8.17826019568829	2.03957633583763	4.00978382225129	6.07743625983622e-05	0.0016105206088566
MSTRG.216.2	178.950701524251	8.28077753282811	2.22162582567084	3.72735023024305	0.000193503478383828	0.0045580819352635
MSTRG.52.1	238.273894692621	7.65805348065579	2.09547869122409	3.6545604174969	0.000257622993537849	0.0054616074630024
NM_008089	2880.14201844883	-7.50655966536977	2.14264720585738	-3.50340440780405	0.000459351494056844	0.00885295606727735
MSTRG.87.1	107.646111529877	7.68737870265084	2.23309308008068	3.44248019539476	0.000576406068588308	0.00958282577135337
MSTRG.89.2	106.182735589921	7.67357032280662	2.23246570002376	3.43726236095136	0.000587626108620726	0.00958282577135337
NM_138606	633.545788883332	-7.30515848741025	2.14039944250722	-3.41298840876782	0.000642546750652822	0.00972999365274273
MSTRG.34.1	161.191348725363	6.80664523946204	2.08013264284581	3.27221692466204	0.00106707669255755	0.0150813505881466
NM_001278161	928.782934914814	-6.8285247769149	2.11544002697546	-3.22794533990072	0.00124682796118815	0.016520470485743
MSTRG.69.1	69.391629442697	7.17614232107848	2.24321171468182	3.19904816567719	0.0013788213079866	0.0171947127819505
MSTRG.71.2	61.7788058488662	7.03921493385473	2.24679850084039	3.13299787730044	0.00173030693524967	0.0174678604891871
MSTRG.70.1	62.3889168158245	7.04744860067519	2.24806784581966	3.13489141966072	0.00171917731490286	0.0174678604891871
NM_007393	9844.57555213941	-6.42103656528114	2.03921473205854	-3.14877901985302	0.00163954123072335	0.0174678604891871
MSTRG.216.4	62.6091186966408	7.05332056480836	2.24714760247119	3.13878828300011	0.00169647971130229	0.0174678604891871
MSTRG.320.1	60.677796444785	7.00845893834909	2.25187914006757	3.11227135313257	0.0018565376528578	0.0178902719275388
MSTRG.126.3	58.3714839881821	6.96898260604915	2.25019134983647	3.09706221497813	0.00195448849185073	0.0180152852292329
MSTRG.249.1	611.114493268135	5.54400317735002	1.86197792371661	2.97748061710845	0.00290628020550753	0.0256721418153165
MSTRG.151.2	1015.95381316448	-6.17747348536305	2.09169567024922	-2.9533328261979	0.00314362826307919	0.0266579676709115
MSTRG.168.1	920.664721248454	6.03126194691156	2.06321287084333	2.92323784527687	0.00346411792581133	0.0271997407508149
MSTRG.157.1	10721.529539158	-6.43567720441426	2.19292219760922	-2.93474944593593	0.00333817117999712	0.0271997407508149
MSTRG.53.1	66.3477103142041	6.06709885543682	2.11920394856949	2.86291409542355	0.00419764353297512	0.0296982746034073
MSTRG.84.1	42.8877639130865	6.56956530918547	2.27821182061322	2.88364990899624	0.00393095498022425	0.0296982746034073
NM_001313894	193.78165422142	-6.58904304765671	2.30181596011564	-2.86254121173341	0.00420258602878405	0.0296982746034073
MSTRG.172.2	38.1008413695104	6.46245305302166	2.26643099792842	2.85137869140006	0.00435300924993932	0.029768966483456
MSTRG.36.1	35.5318656004287	6.37788004171417	2.27011696514384	2.80949402151623	0.0049619440718329	0.0318767316129871
MSTRG.214.1	77.8780692859852	5.90281280049729	2.09958436139381	2.81141968335995	0.00493234032735114	0.0318767316129871
NM_010149	100.577412156842	-6.2635940629623	2.31679517790994	-2.70355969430708	0.00686011246730175	0.0427748189137639
MSTRG.156.2	35.8275267440778	-6.80607710315523	2.57388411491179	-2.64428264805095	0.00818642642473022	0.0480689817909141
MSTRG.329.1	105.23146418695	-6.22837960090457	2.36106996031148	-2.63794792428891	0.00834093894769676	0.0480689817909141
MSTRG.321.1	27.4717526073986	6.04741233253249	2.29417744096135	2.6359828252859	0.00838939776539539	0.0480689817909141
MSTRG.229.1	28.0921920307072	6.04911845727394	2.30601436146564	2.62319201404682	0.00871101633853749	0.0485983016781565
MSTRG.94.1	32.4944034433472	-5.32104296107729	2.07422050067918	-2.56532174825916	0.0103080170094273	0.0560333232307328
MSTRG.143.1	209.168761181351	5.16220192920515	2.05072251625989	2.51726008188566	0.0118271488306793	0.0618214828304154
MSTRG.300.1	22.9165295965714	-6.38624232490646	2.54083828703219	-2.51343911082427	0.0119560414907879	0.0618214828304154
MSTRG.90.1	31507.4956345326	5.18083660312329	2.08156284371873	2.48891673809265	0.0128132969669895	0.063172533883762
NM_009698	316.570493591865	-5.18244033818419	2.07796672335457	-2.49399582771851	0.0126314029202434	0.063172533883762
NM_010312	1094.83708379541	-5.23551438677049	2.18323143867917	-2.39805743633753	0.0164822805281173	0.079414624362747
MSTRG.180.1	17.7613423751698	5.52931514707099	2.31561253985282	2.38784125232904	0.0169476605519627	0.079842311933691
MSTRG.208.2	14.0109574088498	-5.89018599781138	2.48653766270144	-2.36883039664564	0.0178444342709391	0.0804897886263634
NM_008026	145.976689886189	-4.75925801407555	2.0061694462067	-2.37231108422792	0.0176772003935674	0.0804897886263634
MSTRG.102.1	17.0995014005826	-5.93634455676152	2.5886941499671	-2.29318112255052	0.0218375794983091	0.0964493094508652
NR_108029	41.8303791582667	4.92288316833796	2.16858156660365	2.27009361517722	0.0232019036476618	0.0987086180916245
NM_016956	16.2852394291263	-5.87743214981723	2.5905436727826	-2.26880257282212	0.0232803344555718	0.0987086180916245
MSTRG.281.1	12.9747998451176	-5.7082588823947	2.56256753584272	-2.22755451419449	0.0259102367279026	0.107705297770889
MSTRG.75.1	46.9540710588011	4.5444190057645	2.07713873882268	2.18782641757492	0.0286822488006116	0.110557031740539
MSTRG.196.1	12.9021206371413	5.13366672662065	2.34260811624091	2.19143214395519	0.0284205351338526	0.110557031740539
MSTRG.238.1	41.2714778155372	4.58133984543919	2.08553077081044	2.19672608506221	0.0280400147378672	0.110557031740539
MSTRG.242.1	16957.4812930479	4.58296017865522	2.07533778055335	2.20829602853048	0.0272236440032751	0.110557031740539
MSTRG.278.1	11.6267686923781	-5.57443657415261	2.56919622637724	-2.16972005365779	0.0300280599262548	0.113677655435107
MSTRG.4.1	12.8803161181795	5.06970990621079	2.37829149298457	2.1316604466548	0.033034770645715	0.120927520329874
MSTRG.336.8	11.6314040277343	5.00121394976724	2.35441119193579	2.12418882771928	0.0336543570729366	0.120927520329874
MSTRG.311.1	16.2324971733564	4.71003881321277	2.2122490592618	2.12907258045551	0.0332482559179019	0.120927520329874
NR_030526	11.208214360019	4.95392775735966	2.35868829059643	2.10028929092067	0.0357034007444745	0.12615201596381
MSTRG.52.2	31.0487972847464	4.55038986717891	2.18278501034624	2.08467157581274	0.0370991224791595	0.126855063960997
NM_031874	13.2686176792951	-4.76506582841409	2.28530760972361	-2.08508728021537	0.0370613786500939	0.126855063960997
MSTRG.101.1	10.5854056289321	-5.34691469810356	2.61331093103555	-2.04603081654153	0.0407533388311481	0.136480709217151
NM_001033312	19.7544559519398	-4.9757976505664	2.43733119448131	-2.04149426300077	0.0412017235372532	0.136480709217151
MSTRG.336.7	18.3139616191263	4.41164242571109	2.18028857594082	2.02342133715369	0.0430297261651969	0.140343106877257
NM_001083955	32.1782589482504	-4.84287843504726	2.40883857691046	-2.01046200499606	0.0443823136624139	0.142561371158057
NR_131922	15.7288930374395	-4.32244484882372	2.17439039619466	-1.98788812551246	0.0468240643187362	0.148159725904061
NM_013892	12.5934544966642	-4.62200030253925	2.34866679929601	-1.96792508155037	0.0490766584470906	0.153003699864459
MSTRG.217.1	24.7342328505903	4.26582267087318	2.19334859223133	1.94489042279116	0.0517881679554868	0.156844165808046
MSTRG.219.1	101234.613042382	4.46509179373808	2.2910504367532	1.94892775912252	0.0513040524780972	0.156844165808046
NM_001177354	691.579081683909	-3.96196259486501	2.07828776892044	-1.90635900095925	0.0566036441747286	0.165628575848935
NM_010721	375.589649541978	-3.9464192758664	2.07372102640907	-1.90306180320704	0.057032481306473	0.165628575848935
MSTRG.333.1	22.1590443993785	-4.50891211302565	2.36778761539791	-1.90427219219487	0.0568747438705212	0.165628575848935
NM_133224	166.39693380041	-3.90099046617321	2.07811872702509	-1.87717401101411	0.0604942482696057	0.173307846394005
MSTRG.223.1	23.2236724747532	-4.46446818278393	2.41608198385327	-1.84781320030531	0.0646293706389818	0.182068741953285
MSTRG.331.1	15.4200362419422	-4.20303967442974	2.28004159524148	-1.84340482349165	0.0652699263606117	0.182068741953285
NM_203320	31.7894818570317	-4.2044815110247	2.29432658623924	-1.83255580798395	0.0668686551855147	0.182822886602177
MSTRG.336.5	17.4112938719273	3.99741363930558	2.18449945385498	1.82989912506106	0.0672650243158955	0.182822886602177
MSTRG.263.2	37.2214949663977	3.65310546492612	2.07899173612764	1.75715247032701	0.0788918241813494	0.208964149780825
NM_023312	91.2912168858547	-3.42315979798136	1.94789787972966	-1.75736101651101	0.0788562936081503	0.208964149780825
MSTRG.264.1	56.2106197681549	3.62241044026218	2.06804062293672	1.7516147410674	0.079840076095504	0.208964149780825
NM_010439	20.1764980133939	-3.98577948415667	2.30800941011623	-1.72693381001248	0.0841795514914571	0.215012830315529
MSTRG.288.2	23.640768327842	3.65268816313991	2.11157758517342	1.72983848132671	0.0836591370329201	0.215012830315529
NM_010465	17.5124659491627	3.81018784400796	2.22519179819106	1.71229637243198	0.0868420648597905	0.21659432647383
MSTRG.282.1	31.2621145453385	-3.79937727632775	2.21390657924563	-1.71614164389103	0.0861361208573597	0.21659432647383
MSTRG.177.1	132.00972980249	3.48441603918647	2.08173937104358	1.67380032661809	0.0941698481463595	0.224314694460991
NM_007984	18.9274989953008	-3.67925751061673	2.18102125911687	-1.68694252531336	0.0916144040222566	0.224314694460991
NM_011741	13.4513812110163	-3.93331054902476	2.34290525392073	-1.67881758873628	0.093187599623947	0.224314694460991
MSTRG.244.1	14075.7710724005	3.78064556323691	2.24546562186404	1.68368000223422	0.0922435281390871	0.224314694460991
MSTRG.7.1	158.258186876052	3.47431095194822	2.08773798693697	1.6641508530702	0.0960822867315555	0.225775291935471
MSTRG.8.1	47.5255482430816	3.2274991826342	1.94426803744586	1.66000732433687	0.0969129790855089	0.225775291935471
MSTRG.118.1	123.910792422877	3.43324541124208	2.07945602518875	1.65103054339918	0.0987323383192245	0.227513649170387
MSTRG.283.1	88.6902743290538	-3.54147506230012	2.20663278982642	-1.60492270332786	0.108510816503464	0.247357990308971
MSTRG.148.2	32.2899183289448	3.34383650665462	2.09569469910971	1.59557425424378	0.110583879433628	0.249401940850311
